"par_names","true_vals","start_val","mean","sd","sd_mean","CI_lo","CI_up","contained_CI","HPD_lo","HPD_up","contained_HPD","2.5%","25%","50%","75%","97.5%","ess"
"U_1_1_6",-1.22313292634023,-1.22313293,-1.27024790604148,0.0241010531371638,0.00107783186288066,-1.30876302905211,-1.23120813994095,FALSE,-1.30936753768716,-1.23230618023095,FALSE,-1.31807690492109,-1.28697706787774,-1.27095317634406,-1.25433942773009,-1.22330778850347,500
"U_1_1_7",-3.44029709601871,-3.4402971,-3.39193060720342,0.0179176096988315,0.000801299865617934,-3.4182809292342,-3.36077218736485,FALSE,-3.41821998170669,-3.36067231112908,FALSE,-3.42581282322498,-3.40422645766665,-3.39144675235599,-3.38012571527316,-3.35524701059739,500
"U_1_1_8",-0.220109606832908,-0.22010961,-0.225060287683799,0.0146307416834053,0.000654306659306681,-0.247611340540609,-0.199922606174067,TRUE,-0.247827305303802,-0.200506603897789,TRUE,-0.253077169857347,-0.23522888924287,-0.225628310105935,-0.215257453693756,-0.19417136504142,500
"U_1_1_9",2.07274808480419,2.07274808,2.07430129115874,0.0151605405853923,0.000677999986491633,2.04941670936768,2.09873920801499,TRUE,2.05175764206461,2.10011836207961,TRUE,2.04630099700654,2.06443508931815,2.07329039836082,2.08485940147381,2.1050748409372,500
"U_1_1_10",0.46122676123121,0.46122676,0.467739699842697,0.0117302264937848,0.000524591676631435,0.448916769244627,0.487526506816588,TRUE,0.448851356535653,0.487499020414007,TRUE,0.445573840217311,0.459911268752718,0.467592221869944,0.475167801532359,0.490160369785836,500
"U_1_1_11",0.779950668521932,0.77995067,0.800309182348329,0.0120924009319021,0.000540788609898296,0.780740969859601,0.820908884730282,FALSE,0.778133925194768,0.817428558914129,TRUE,0.778167936060813,0.791249204577588,0.800614210255808,0.809056924685376,0.824693618825877,500
"U_1_1_12",-0.140977492185102,-0.14097749,-0.147483146058181,0.0132098121755998,0.00059076075989291,-0.167871395346394,-0.125801566926836,TRUE,-0.167864129684396,-0.125736855473276,TRUE,-0.174074790413907,-0.156504847797733,-0.146824049612592,-0.138459599535359,-0.121940657742543,500
"U_1_1_13",2.76801763093472,2.76801763,2.73112443087925,0.0493520248168821,0.0022070896463561,2.64517958777709,2.80669098533127,TRUE,2.65826528517191,2.81599665443872,TRUE,2.63635547201625,2.69641003196553,2.7328583621904,2.76755889344177,2.81930871776889,500
"U_1_1_14",0.306104646865114,0.30610465,0.288283883465752,0.0122280943662381,0.000546857004763813,0.267947113864429,0.308556709101821,TRUE,0.266287924944856,0.30623123103751,TRUE,0.265818146166603,0.279703570588704,0.288022335444684,0.297395838099491,0.311897446224164,500
"U_1_1_15",1.71751036962365,1.71751037,1.71095971435411,0.0148457235632257,0.00066392094125086,1.68639556386301,1.73421877355369,TRUE,1.68733805697338,1.73476613923644,TRUE,1.68251888333249,1.70016428639974,1.71128945441868,1.72093509779712,1.7379109919137,500
"U_1_1_16",-2.70842966361253,-2.70842966,-2.72019696756085,0.0298819622792549,0.00133636197914997,-2.76645090986885,-2.67165626554628,TRUE,-2.76641584263107,-2.6713727502281,TRUE,-2.7731470901493,-2.74216680047224,-2.71935996732345,-2.70091761230754,-2.65991931986501,500
"U_1_1_17",-2.56585869025907,-2.56585869,-2.58137141364397,0.0137966953490386,0.000617006973306112,-2.60400562504296,-2.55938125229194,TRUE,-2.60127336637738,-2.55715136112236,TRUE,-2.6085276304898,-2.59145063822186,-2.58039862089404,-2.57230398810295,-2.55590451179085,500
"U_1_1_18",2.43341876406524,2.43341876,2.41863226067939,0.0236975014100165,0.00105978448099388,2.38047231645826,2.4581920427065,TRUE,2.38118028979016,2.45877151612605,TRUE,2.37297713947408,2.40303558185005,2.41927583234425,2.43343238164086,2.463383156533,500
"U_1_1_19",3.83906918212948,3.83906918,3.87209826983692,0.0242694588436805,0.00108536319503206,3.83024336060133,3.91053498976944,TRUE,3.83271418274188,3.9118756561758,TRUE,3.8242522884317,3.85581363439452,3.87273054255496,3.88857173794946,3.91839593356402,500
"U_1_1_20",-2.45746928640279,-2.45746929,-2.44773425863195,0.028808095946164,0.00128833721675918,-2.49392204970736,-2.40067266865865,TRUE,-2.49534102638927,-2.40297157835058,TRUE,-2.50195825344011,-2.46796221341887,-2.4480728986651,-2.42823887144473,-2.3933616461221,500
"U_1_1_21",-4.15129594682984,-4.15129595,-4.1322047891094,0.0593372590721047,0.00265364289767485,-4.23290409770475,-4.03585366204764,TRUE,-4.22230384587416,-4.02626545299691,TRUE,-4.24767539219735,-4.17184726263014,-4.13128028109049,-4.09313439122902,-4.02587184633439,500
"U_1_1_22",-0.971113390203372,-0.97111339,-0.989062745961785,0.0180049161181726,0.00080520432738831,-1.0176055062848,-0.960549325828515,TRUE,-1.01938414854431,-0.963906857169627,TRUE,-1.02472562971309,-1.00031401915095,-0.989274918011775,-0.977532679745318,-0.956107759000098,500
"U_1_1_23",1.98487295910519,1.98487296,1.97518350460626,0.0133296799873377,0.000596121411400114,1.95364898274503,1.99630879925782,TRUE,1.95351115597419,1.99616639123954,TRUE,1.95024729721386,1.9656163467303,1.97489548939628,1.98524860929193,2.00098434133863,500
"U_1_1_24",-0.29807111824252,-0.29807112,-0.299137058217115,0.0234019118322332,0.0010465653132066,-0.337133106918213,-0.258443424493782,TRUE,-0.339120245420126,-0.261778071050102,TRUE,-0.34414272884422,-0.313524673999004,-0.300128217010053,-0.283956495564247,-0.252917903368087,500
"U_1_1_25",-4.41595359516478,-4.4159536,-4.41522401657846,0.0157974801190805,0.00070648478838931,-4.44147030653699,-4.38990156001697,TRUE,-4.44146553509964,-4.38987176691945,TRUE,-4.44440755576491,-4.42543749670016,-4.41562538730905,-4.40513938937144,-4.38277052098171,500
"U_1_1_26",-1.33548834564405,-1.33548835,-1.32279151097288,0.0246214778753058,0.00110110596471382,-1.36252651795787,-1.28237226877479,TRUE,-1.36089609156503,-1.28097066906766,TRUE,-1.36798051556829,-1.3394094192952,-1.3234467226472,-1.30564863073578,-1.274332689341,500
"U_1_1_27",2.34502634740929,2.34502635,2.34946298157298,0.0171627825738254,0.000767542970362447,2.32178734890833,2.378486867068,TRUE,2.31705087510588,2.37279564318515,TRUE,2.31734618465044,2.33781609085258,2.34945191360765,2.36065210072186,2.38426003517252,500
"U_1_1_28",4.00721190451224,4.0072119,3.94482910004063,0.0822813267535422,0.00367973279799585,3.80761276009218,4.08006744083763,TRUE,3.78203192934173,4.05523928861054,TRUE,3.78903224658485,3.88732762059205,3.94879113011879,4.0004871332196,4.10860879042263,500
"U_1_1_29",0.487811008299922,0.48781101,0.473176597021367,0.0122189546563311,0.000546448264510879,0.454755238197919,0.492730658795994,TRUE,0.454753876639528,0.492712896757098,TRUE,0.44951602686746,0.464712140962518,0.473086137079155,0.481174622756017,0.496774138031977,500
"U_1_1_30",3.35278768228921,3.35278768,3.38145313675175,0.0192396675471442,0.00086042408999822,3.34862512345572,3.41443724232169,TRUE,3.35384549347436,3.41706774384557,FALSE,3.34361199241042,3.36835604585842,3.38100333063723,3.39514935926256,3.41777416627895,500
"U_1_1_31",4.20737057096102,4.20737057,4.21842375205788,0.0278377335039971,0.00124494128908922,4.17277665566922,4.26754979247095,TRUE,4.16912168731845,4.26053640330862,TRUE,4.16551404467798,4.19853926698759,4.21859171393376,4.237033980185,4.27572432528139,500
"U_1_1_32",-3.35369502394798,-3.35369502,-3.37833903165599,0.0187008835928097,0.000791671530434203,-3.40714320580736,-3.34984218591022,TRUE,-3.40641262755096,-3.34951524516877,TRUE,-3.41475352998618,-3.39098716012242,-3.37797813484054,-3.36513340003426,-3.34266723980526,558
"U_1_1_33",-0.833851495962797,-0.8338515,-0.860943494158686,0.0147617957161018,0.000660167573823377,-0.883872011524291,-0.836308479239814,FALSE,-0.882965555252396,-0.835856998846879,FALSE,-0.889188828921686,-0.872219404409106,-0.860407190531685,-0.85065751454228,-0.832588562983424,500
"U_1_1_34",0.340228427023517,0.34022843,0.336490257697145,0.013252995154858,0.000592691961434755,0.315250161292203,0.358891788284775,TRUE,0.314236376452901,0.357754819721988,TRUE,0.310245538879157,0.32776238915139,0.336339312896114,0.345879559219567,0.363208272703245,500
"U_1_1_35",2.31450589114509,2.31450589,2.28877722878951,0.0136101600028715,0.00060866485902139,2.26620260856805,2.31067386147432,FALSE,2.26555709993309,2.30945793858803,FALSE,2.26020807989029,2.27946951559668,2.28908077267467,2.29814247247259,2.31535150833261,500
"U_1_1_36",4.5452678499282,4.54526785,4.5229705527549,0.0274112657957768,0.00122586907337344,4.47981531059209,4.56588694909577,TRUE,4.48206951079909,4.56755989337593,TRUE,4.46788329656304,4.50396090960327,4.52283709682412,4.54273315886734,4.5732049788991,500
"U_1_1_37",-0.318612404577651,-0.3186124,-0.293236183789648,0.0163584393448978,0.00073157164761997,-0.319200537514678,-0.266493844257181,TRUE,-0.320444468720726,-0.268082698162045,TRUE,-0.323619704794743,-0.30459009176562,-0.293451096754802,-0.281709306413374,-0.261854750955822,500
"U_1_1_38",0.44503944769099,0.44503945,0.433091090369651,0.0119402184775461,0.000533982803639842,0.413525462234507,0.454505145244736,TRUE,0.411554722077864,0.451500012257668,TRUE,0.410623302473553,0.425150858824302,0.433016721060345,0.440495677866674,0.456284548312877,500
"U_1_1_39",2.12977025035266,2.12977025,2.13083346755182,0.0154443619715921,0.00069069286475185,2.10571068443826,2.15621730828891,TRUE,2.10479369152548,2.15507409305072,TRUE,2.10345586306013,2.12015078237582,2.13060172782279,2.14216033479774,2.16047638138971,500
"U_1_1_40",0.990301307111101,0.99030131,0.994325116665478,0.014156493792976,0.000633097648882963,0.969565435098532,1.01692978608018,TRUE,0.97088315983627,1.01753299166349,TRUE,0.963964360385641,0.985487432195055,0.99451053683833,1.0043565713072,1.02188768388294,500
"U_1_1_41",1.97508947602296,1.97508948,1.95728756562091,0.012903573133691,0.000577065333591461,1.93608729220121,1.97820234972239,TRUE,1.93768370730365,1.97905643623534,TRUE,1.93081025350409,1.9483413303737,1.9576826782453,1.96564942554787,1.98235073913333,500
"U_1_1_42",3.00222725660026,3.00222726,2.96214233986749,0.0402463956865537,0.00179987353208977,2.89960249561643,3.0257659916115,TRUE,2.90062500570677,3.02616065744438,TRUE,2.8847840691869,2.93405571394365,2.96168849899806,2.99069134905799,3.03698270413783,500
"U_1_1_43",-0.855176579075329,-0.85517658,-0.868874231402938,0.029563493895883,0.00132211964007189,-0.91920567569253,-0.819191555503677,TRUE,-0.921324941001267,-0.824632825362373,TRUE,-0.924699461553565,-0.887755749277817,-0.868353409005808,-0.849645291584877,-0.810534418208436,500
"U_1_1_44",-0.853327887435268,-0.85332789,-0.877045879017001,0.0545699998644284,0.00244044458458033,-0.959890466729593,-0.7816754608989,TRUE,-0.956854780713795,-0.780347819615629,TRUE,-0.977580366914102,-0.91306508184469,-0.878756882293551,-0.842686054099105,-0.76872912492249,500
"U_1_1_45",1.84224892780107,1.84224893,1.86379269345498,0.0166661648834938,0.000745333552074238,1.83507731817684,1.88946544348992,TRUE,1.83668568590697,1.88999919621193,TRUE,1.83110503285412,1.85339068996199,1.86366064324499,1.87598951654123,1.8939670888433,500
"U_1_1_46",0.152115444725264,0.15211544,0.138707830998833,0.0120332341639791,0.000538142591596602,0.118486250590759,0.15739716553221,TRUE,0.117114583336838,0.155999282332513,TRUE,0.115096572110896,0.129793923585962,0.139399615414824,0.147015139028675,0.160570931433029,500
"U_1_1_47",1.52711320568069,1.52711321,1.51195000962829,0.0261529191290109,0.00116959409965046,1.47003368828818,1.55700670299143,TRUE,1.46890838848445,1.55491872498729,TRUE,1.46331261495224,1.49484547822793,1.5112297970177,1.52710872441589,1.56528094463969,500
"U_1_1_48",0.451178699488951,0.4511787,0.461281148505103,0.0127462257296474,0.00057002854376097,0.440714304131767,0.482122066069004,TRUE,0.439715760501112,0.480437568780367,TRUE,0.434979590636984,0.452795643160138,0.461337530078621,0.470508601751614,0.485309377254157,500
"U_1_1_49",0.328639667807521,0.32863967,0.351736482672979,0.0117171236479742,0.000524005699552813,0.333665613744074,0.371912446677936,FALSE,0.332586142196821,0.370008360529392,FALSE,0.329544760164957,0.343501851142277,0.352414778521394,0.359292937114105,0.375505251134724,500
"U_1_1_50",0.466175257517879,0.46617526,0.457374656456412,0.0117265115777039,0.000524425540533684,0.438386150610245,0.476800487117336,TRUE,0.437513306707523,0.475392333537435,TRUE,0.434885859329853,0.449507318711705,0.4570461929939,0.46525097446639,0.481171375423638,500
"U_1_1_51",1.19434096702758,1.19434097,1.22931787590267,0.0126349898051862,0.000565053921988262,1.20978164509849,1.24952811129179,FALSE,1.21061342943028,1.25004631792794,FALSE,1.2043176614588,1.22063676046477,1.22930964796384,1.23861724569257,1.25520109495534,500
"U_1_1_52",2.19809191622791,2.19809192,2.18335836175332,0.0329774927743761,0.00136931585591065,2.13133879422158,2.24031404923202,TRUE,2.13214481311226,2.24136897744639,TRUE,2.12115286945948,2.16058829668708,2.18181797742515,2.20560792660276,2.25303971022289,580
"U_1_1_53",-1.6781799690825,-1.67817997,-1.59328199265087,0.042912775357369,0.0019191176560451,-1.66583309311753,-1.52714844367905,FALSE,-1.66218923172933,-1.52653138194057,FALSE,-1.67833503379182,-1.62219601151294,-1.59276126416843,-1.56419680702729,-1.51330355939455,500
"U_1_1_54",-3.28417357952071,-3.28417358,-3.29646537453723,0.0151093455658645,0.000675710475616159,-3.32077386833974,-3.27091038103956,TRUE,-3.31849886345282,-3.26974586927761,TRUE,-3.32521979546972,-3.30686117825548,-3.29683604556659,-3.28625883311912,-3.26649514218638,500
"U_1_1_55",-1.57307223010808,-1.57307223,-1.6069116229893,0.0518619966442557,0.00231933899890844,-1.68397313990657,-1.51740678564525,TRUE,-1.68180957879916,-1.51611348843953,TRUE,-1.69980717011225,-1.64587150316836,-1.60593831586061,-1.57499850004454,-1.49913336964115,500
"U_1_1_56",0.226245863678874,0.22624586,0.20464953581138,0.0134082984737293,0.00059963733699731,0.182962715806678,0.226783601649095,TRUE,0.18468800508662,0.227947570436481,TRUE,0.178385082333944,0.195456779873084,0.204502490681554,0.213281462273236,0.231593451490602,500
"U_1_1_57",-0.234655520944111,-0.23465552,-0.227789189855656,0.0120986557078004,0.000541068331980152,-0.246822026892692,-0.207682408734842,TRUE,-0.245838510100439,-0.206857944940244,TRUE,-0.249013456834984,-0.236388728624387,-0.228013147951204,-0.220539357228435,-0.202640172409427,500
"U_1_1_58",1.24720583026908,1.24720583,1.25813650079781,0.0140795355361794,0.000629655971010423,1.23620258779157,1.28029756370154,TRUE,1.2361666681086,1.28022193475292,TRUE,1.23130232331839,1.24809296935823,1.25789685985724,1.26792535045156,1.28650854524804,500
"U_1_1_59",-2.3306285251507,-2.33062853,-2.30090940028003,0.0207836271599219,0.000929472062971925,-2.33538475545373,-2.26547971170199,TRUE,-2.33664076677054,-2.26726897288377,TRUE,-2.34153868189437,-2.31302995849989,-2.30112639116619,-2.28914416511895,-2.25809346248886,500
"U_1_1_60",-0.716686705732417,-0.71668671,-0.70181079321972,0.0160828144069105,0.000719245325667295,-0.728613715473048,-0.678170210490937,TRUE,-0.727482171207494,-0.677629772672552,TRUE,-0.734732049318719,-0.712366435854794,-0.700947504177223,-0.690939206870061,-0.671567307273842,500
"U_1_1_61",-5.26267166197052,-5.26267166,-5.24130902587392,0.0201078998411725,0.00089925261859238,-5.27260339869959,-5.20735370725298,TRUE,-5.27423871974966,-5.20910618429375,TRUE,-5.27921183738508,-5.25498215430768,-5.24095507305846,-5.22758101421837,-5.20345612207815,500
"U_1_1_62",1.970987889953,1.97098789,1.97496657634788,0.0132897072435809,0.000594333775954366,1.9507186522135,1.99683236668198,TRUE,1.95626604939383,2.00085428591309,TRUE,1.94536750721326,1.96703268412739,1.97533133960328,1.98389543402748,2.00022955179192,500
"U_1_1_63",-2.46616368871052,-2.46616369,-2.4303898841582,0.0355691327989813,0.00159069997678479,-2.4902682803395,-2.3715895495832,TRUE,-2.49018616114404,-2.37154705000024,TRUE,-2.50524889933959,-2.45235946711482,-2.4296874166044,-2.40954729577937,-2.36309120612839,500
"U_1_1_64",-2.73706247832325,-2.73706248,-2.71522439972268,0.0152641228423162,0.000682632325846527,-2.73865895319049,-2.68935114499081,TRUE,-2.73981504808813,-2.69044349886782,TRUE,-2.74470326443178,-2.72559998013343,-2.71554545514068,-2.70521091520976,-2.68471967826256,500
"U_1_1_65",-4.79593853718424,-4.79593854,-4.80704766145507,0.022448900978922,0.00100394537218062,-4.84390053197299,-4.7716498492789,TRUE,-4.84487533769729,-4.77322568260892,TRUE,-4.85152666790864,-4.82154145405703,-4.80607836916877,-4.79133881638326,-4.76421918518201,500
"U_1_1_66",1.16953232515891,1.16953233,1.16487709076242,0.0146026370271142,0.000653049780867655,1.14175825646418,1.18784270602642,TRUE,1.14337845172574,1.18908394521037,TRUE,1.13654803366547,1.15485011447538,1.16474144855558,1.17438642986967,1.19195161259142,500
"U_1_1_67",6.93048142411434,6.93048142,6.95754340938976,0.0166105125669718,0.000742844704817269,6.92965871254486,6.98389992257663,TRUE,6.93389085850847,6.98679091247627,FALSE,6.92184495129563,6.94727032893504,6.95767399266382,6.96887278184283,6.98803298051638,500
"U_1_1_68",-1.90849665757005,-1.90849666,-1.89332914711239,0.0276004493818096,0.00123432962054537,-1.94075687612201,-1.84978196863404,TRUE,-1.93869714960588,-1.84830740816867,TRUE,-1.94732624733376,-1.91234654638185,-1.89285266890022,-1.87498695750092,-1.83934784574212,500
"U_1_1_69",-1.67252020537876,-1.67252021,-1.61679692349858,0.0345779231467436,0.00154637173353764,-1.67589354102353,-1.56195144704721,TRUE,-1.67058099387319,-1.55919613536666,FALSE,-1.68255558899303,-1.64067908797754,-1.61513502744407,-1.59347751186908,-1.5504871192373,500
"U_1_1_70",2.11432706623115,2.11432707,2.11734326370554,0.0157540037784281,0.00066219017030185,2.0912875566117,2.14278933265731,TRUE,2.09232265291305,2.1431262280876,TRUE,2.08663622499748,2.10732884425762,2.11750123873529,2.12742171714213,2.14745610712609,566
"U_1_1_71",2.4517637897973,2.45176379,2.4415735497463,0.0287976425395046,0.0013441588438342,2.39265708361797,2.48878309050085,TRUE,2.39525419863427,2.49099127013762,TRUE,2.38548250444659,2.42172214733574,2.44279487754819,2.45982229107547,2.50037745104275,459
"U_1_1_72",4.37321137443287,4.37321137,4.21832855745153,0.0660687383903805,0.00295468380457081,4.11825249244868,4.33382775996016,FALSE,4.11760003154955,4.33150311510181,FALSE,4.10267849346656,4.1712898473597,4.214708464334,4.25879117347476,4.35734775490648,500
"U_1_1_73",-3.30079157876272,-3.30079158,-3.10975984780219,0.271943332091561,0.0121616755316906,-3.546487851928,-2.65481524259523,TRUE,-3.5557531010857,-2.69166381059446,TRUE,-3.63978656219907,-3.28961485115156,-3.11856005426076,-2.93054255607718,-2.53032892182078,500
"U_1_1_74",-3.64181321598449,-3.64181322,-3.60581488603749,0.0288930969532494,0.00129213857735916,-3.65322751162317,-3.55576325844159,TRUE,-3.64629818773068,-3.55124661014127,TRUE,-3.66054360565107,-3.62424681657061,-3.60764488934227,-3.58478295885015,-3.55079461668568,500
"U_1_1_75",-1.83839534118277,-1.83839534,-1.85170087314296,0.0301506601696962,0.00141504059550779,-1.90203585850403,-1.80239939440755,TRUE,-1.90491900483464,-1.80540235531126,TRUE,-1.91120987967663,-1.87163543825253,-1.8502150134121,-1.83030251848639,-1.79385068988173,454
"U_1_1_76",7.11723766615017,7.11723767,7.10748132063957,0.0200285426449122,0.000895703656885542,7.07617412139094,7.13903391788161,TRUE,7.07669434301938,7.13931057659571,TRUE,7.06531343616496,7.0945370376112,7.10754576663503,7.12051057497675,7.14722765644449,500
"U_1_1_77",-0.520741957073781,-0.52074196,-0.524690223203919,0.0125669924952301,0.000562012989841282,-0.545401391893656,-0.504777254067524,TRUE,-0.545816679222597,-0.505043392184468,TRUE,-0.548776374842353,-0.532331613565058,-0.524363645017726,-0.517153366786676,-0.499959038516088,500
"U_1_1_78",-2.88068707578012,-2.88068708,-2.90718973866822,0.0789948725762085,0.00353275809908672,-3.04184621755214,-2.77455895554368,TRUE,-3.04305727714431,-2.78200722271257,TRUE,-3.06789981167297,-2.95674416584801,-2.90725410128445,-2.85636523726657,-2.75474640097137,500
"U_1_1_79",-3.43135666943817,-3.43135667,-3.44448486519388,0.037345895840348,0.0016701592355929,-3.50601104084915,-3.38315315006661,TRUE,-3.50809007004429,-3.38795973935981,TRUE,-3.51316513792303,-3.47016301976071,-3.44548527802002,-3.41950665421904,-3.37516079468357,500
"U_1_1_80",-2.49069076643055,-2.49069077,-2.50680432454911,0.0259273439123827,0.00115950606928206,-2.55182705099576,-2.46585680529497,TRUE,-2.54708355927889,-2.46296610288359,TRUE,-2.55943239363147,-2.52361801945673,-2.50717709071549,-2.48942555386495,-2.45515396349124,500
"U_1_1_81",6.06167548624661,6.06167549,6.13790689423778,0.0465914085417654,0.00208363113333704,6.06180113452499,6.21526520174357,FALSE,6.05780382591846,6.21034514560309,TRUE,6.04729133044241,6.105547740295,6.13905996227571,6.16968430224901,6.22607683221605,500
"U_1_1_82",2.15304979427223,2.15304979,2.08663893536416,0.0468844488994627,0.00209673629653627,2.00764738160064,2.16077562532294,TRUE,2.00245919266087,2.15304979,FALSE,1.99384041187995,2.05443428202587,2.08736901630306,2.11984567528881,2.17835438107085,500
"U_1_1_83",0.233456208601994,0.23345621,0.24971026508023,0.0150070313415658,0.000671134844404222,0.226053327913978,0.275150551246842,TRUE,0.224849076335069,0.273386783712165,TRUE,0.220029810910382,0.240087593852334,0.249756070337565,0.259867023008163,0.278795920080835,500
"U_1_1_84",-6.55348259426522,-6.55348259,-6.56034189614105,0.0405617672430843,0.00181397737686121,-6.63182700002322,-6.49469969693459,TRUE,-6.62640102903527,-6.49058816242317,TRUE,-6.64303033426479,-6.58631235591498,-6.56021273240366,-6.53416236296266,-6.47828222660928,500
"U_1_1_85",2.08038157167579,2.08038157,2.09612014428514,0.0139517219550897,0.000623939973895136,2.0716622269635,2.11808776456462,TRUE,2.0734770586693,2.11954108065382,TRUE,2.06810041382573,2.08699405315141,2.09625547477109,2.10567239508413,2.12253187688953,500
